qt_tok_dom_ponto,qt_tok_dom_hifen,qt_tok_dom_underline,qt_tok_dir_ponto,qt_tok_dir_barra,qt_tok_dir_interrog,qt_tok_dir_igualdade,qt_tok_dir_hifen,qt_tok_dir_underline,qt_tok_dir_arroba,qt_tok_dir_exclam,at_tok_dir_til,qt_tok_arq_ponto,qt_tok_arq_interrog,qt_tok_arq_igualdade,qt_tok_arq_hifen,qt_tok_arq_underline,qt_tok_arq_arroba,qt_tok_arq_exclam,at_tok_arq_til,qt_tok_par_ponto,qt_tok_par_barra,qt_tok_par_interrog,qt_tok_par_igualdade,qt_tok_par_hifen,qt_tok_par_underline,qt_tok_par_arroba,qt_tok_par_ecomerc,qt_tok_par_exclam,at_tok_par_til,qt_params,qt_tok_url_ponto,qt_tok_url_barra,qt_tok_url_interrog,qt_tok_url_igualdade,qt_tok_url_hifen,qt_tok_url_underline,qt_tok_url_arroba,qt_tok_url_ecomerc,qt_tok_url_exclam,at_tok_url_til,pres_tld_arg,comp_dominio,comp_diretorio,comp_arquivo,comp_params,comp_url,mal_phi,presenca_marca,ip_assoc,sn_assoc,data_tempo_ativo,geo_localizacao,rank_google,rank_alexa,rbl_check,classe
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,19,18,0,0,37,0,0,0,2,0,0,2,18,0,maliciosa
1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,18,17,46,0,81,0,0,0,0,0,0,0,-1,0,maliciosa
1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,15,13,0,0,28,0,0,0,0,0,0,-1,-1,0,maliciosa
2,0,0,0,5,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1,0,0,0,1,0,16,39,7,0,62,0,2,2,2,1490,0,0,-1,8,maliciosa
1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,16,12,13,0,41,0,0,0,2,0,0,0,-1,8,maliciosa
1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,10,20,0,0,30,0,0,0,2,0,0,0,-1,0,maliciosa
1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,18,64,0,0,82,0,0,0,0,0,0,0,-1,0,maliciosa
2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,15,9,10,0,34,0,0,0,0,0,0,-1,-1,0,maliciosa
1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,15,13,8,0,36,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,0,0,11,72,0,0,83,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,3,0,0,0,0,0,0,11,39,32,0,82,0,0,0,0,0,0,-1,-1,0,maliciosa
1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,11,16,0,0,27,0,0,2,2,1490,0,-1,-1,8,maliciosa
3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,2,1,0,0,0,0,1,0,0,0,18,4,13,10,45,2,3,0,0,0,0,-1,-1,0,maliciosa
2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,17,15,8,0,40,0,0,0,2,0,0,4,-1,0,maliciosa
2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,18,0,9,0,27,0,0,2,2,1490,0,5,-1,8,maliciosa
3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,2,1,0,0,0,0,1,0,0,0,18,4,13,10,45,2,3,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,2,6,2,1,1,0,0,0,1,0,0,1,18,4,13,38,73,2,3,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,11,21,12,0,44,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,2,0,0,3,4,5,2,3,1,1,0,2,0,1,0,13,30,8,158,209,0,0,0,0,0,0,-1,-1,0,maliciosa
1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,14,22,5,0,41,0,2,0,0,0,0,-1,-1,0,maliciosa
1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,14,13,7,0,34,0,3,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,14,24,0,0,38,0,0,0,0,0,0,-1,-1,0,maliciosa
4,4,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,4,0,0,0,0,0,0,92,102,0,0,194,0,0,1,0,0,0,-1,-1,4,maliciosa
3,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,4,1,0,1,0,0,1,0,0,0,12,34,9,20,75,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,4,1,0,1,0,0,1,0,0,0,12,34,9,20,75,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,5,1,0,1,0,0,1,0,0,0,12,35,9,20,76,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,7,4,5,1,6,1,0,0,6,0,0,0,12,35,9,150,206,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,15,10,9,0,34,0,2,0,0,0,0,-1,-1,0,maliciosa
1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,14,20,5,0,39,0,0,0,0,0,0,-1,-1,0,maliciosa
1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,13,14,10,0,37,0,0,0,0,0,0,0,-1,0,maliciosa
1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,14,13,0,0,27,0,0,0,0,0,0,-1,8,0,maliciosa
1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,14,29,0,0,43,0,0,0,0,0,0,-1,8,0,maliciosa
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,31,17,0,0,48,0,0,0,0,0,0,-1,17,0,maliciosa
2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,22,33,0,0,55,0,1,0,0,0,0,3,11,0,maliciosa
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,14,41,0,0,55,0,2,0,0,0,0,0,18,0,maliciosa
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,18,0,0,0,18,0,0,1,2,1043,0,-1,-1,8,maliciosa
3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,14,9,9,0,32,0,0,0,0,0,0,-1,-1,0,maliciosa
2,1,0,1,8,0,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,0,2,4,8,1,3,4,6,0,1,0,0,0,20,81,9,158,268,0,2,2,2,1490,0,1,-1,8,maliciosa
1,0,0,0,5,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,2,0,0,0,0,0,0,9,36,27,0,72,0,0,0,0,0,0,0,-1,0,maliciosa
3,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,0,0,11,72,0,0,83,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,3,0,0,0,0,0,0,11,39,32,0,82,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,3,0,0,0,0,0,0,11,0,37,0,48,0,0,0,0,0,0,-1,-1,0,maliciosa
2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,19,18,10,0,47,0,0,0,2,0,0,2,-1,0,maliciosa
3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,14,4,6,0,24,0,0,0,0,0,0,-1,-1,0,maliciosa
4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,1,0,0,0,1,0,0,2,7,9,2,1,1,0,0,1,0,0,1,29,10,0,105,144,2,0,1,2,0,0,-1,-1,16,maliciosa
2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,17,22,0,0,39,0,0,0,2,0,0,4,-1,0,maliciosa
2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,17,12,9,0,38,0,0,0,2,0,0,4,-1,0,maliciosa
3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,27,17,9,0,53,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0,31,17,10,7,65,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,31,17,9,0,57,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0,20,17,10,7,54,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,20,17,9,0,46,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,30,17,9,0,56,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0,30,17,10,7,64,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,23,8,8,0,39,0,0,0,0,0,0,-1,-1,0,maliciosa
2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0,19,29,0,0,48,0,0,0,0,0,0,0,-1,0,maliciosa
3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,13,12,0,0,25,0,2,0,0,0,0,-1,-1,0,maliciosa
0,0,0,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,3,0,0,0,1,0,0,0,,96,31,0,127,0,2,0,13,0,0,-1,-1,52,maliciosa
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,2,0,0,0,1,0,0,0,,51,0,0,51,0,2,0,13,0,0,-1,-1,52,maliciosa
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,2,0,0,0,1,0,0,0,,53,0,0,53,0,2,0,13,0,0,-1,-1,49,maliciosa
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,0,0,0,1,0,0,0,,74,0,0,74,0,2,0,13,0,0,-1,-1,52,maliciosa
0,0,0,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,3,0,0,0,1,0,0,0,,96,31,0,127,0,2,0,13,0,0,-1,-1,52,maliciosa
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,2,0,0,0,1,0,0,0,,51,0,0,51,0,2,0,13,0,0,-1,-1,52,maliciosa
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,2,0,0,0,1,0,0,0,,51,0,0,51,0,0,0,13,0,0,-1,-1,52,maliciosa
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,0,0,0,1,0,0,0,,74,0,0,74,0,0,0,13,0,0,-1,-1,52,maliciosa
4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,38,12,13,0,63,0,3,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,11,25,0,0,36,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0,11,25,9,21,66,0,0,0,0,0,0,-1,-1,0,maliciosa
2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,20,22,0,0,42,0,0,0,2,0,0,-1,-1,0,maliciosa
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,14,41,0,0,55,0,0,0,0,0,0,0,-1,0,maliciosa
3,0,0,0,10,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,3,2,0,1,0,0,0,27,101,0,0,128,0,2,2,2,1490,0,0,-1,8,maliciosa
3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,14,9,10,0,33,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,21,17,10,0,48,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,4,0,0,0,0,0,4,4,1,1,1,6,0,0,0,0,0,24,18,12,51,105,0,0,0,2,0,0,-1,-1,0,maliciosa
2,1,0,1,6,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,4,0,0,0,0,0,0,18,61,15,0,94,0,0,0,0,0,0,0,-1,0,maliciosa
3,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0,0,0,0,0,0,18,56,9,5,88,0,2,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0,0,0,0,0,0,18,56,9,5,88,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0,0,0,0,0,0,18,56,9,5,88,0,2,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0,0,0,0,0,0,18,56,9,5,88,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0,0,0,0,0,0,18,56,9,5,88,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0,0,0,0,0,0,18,56,9,5,88,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0,0,0,0,0,0,18,56,9,5,88,0,2,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,1,0,14,17,7,0,38,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,12,10,0,0,22,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,14,13,9,0,36,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,6,0,2,0,0,3,4,4,1,2,1,8,0,2,0,0,0,24,18,12,87,141,0,0,0,2,0,0,-1,-1,0,maliciosa
3,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,0,0,24,18,9,0,51,0,0,0,2,0,0,-1,-1,0,maliciosa
2,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,20,22,9,0,51,0,0,0,2,0,0,-1,-1,0,maliciosa
3,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,2,5,5,2,1,1,1,0,1,0,0,0,14,34,6,26,80,0,0,0,0,0,0,-1,173,0,maliciosa
3,0,0,1,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,2,5,5,2,1,1,1,0,1,0,1,0,14,32,6,26,78,0,0,0,0,0,0,-1,173,0,maliciosa
2,1,0,1,8,0,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,2,4,8,1,2,4,6,0,1,0,0,0,20,81,9,24,134,0,2,2,2,1490,0,1,18,8,maliciosa
2,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,14,16,13,0,43,0,0,1,2,1043,0,0,18,8,maliciosa
1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,14,28,0,0,42,0,0,2,2,1490,0,4,123,8,maliciosa
1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,14,22,5,0,41,0,0,2,2,1490,0,4,123,8,maliciosa
3,0,0,2,8,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,2,0,0,0,0,0,0,14,108,9,0,131,0,0,0,0,0,0,-1,-1,0,maliciosa
2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,17,18,0,0,35,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,13,18,0,0,31,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,1,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1,0,14,32,6,0,52,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,5,1,1,1,1,0,0,0,0,0,13,21,8,17,59,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,4,5,1,1,1,1,0,1,0,0,0,13,21,11,21,66,0,0,0,0,0,0,-1,-1,0,maliciosa
2,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,1,1,0,0,0,0,0,24,32,12,0,68,0,1,0,0,0,0,0,-1,0,maliciosa
3,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,13,21,8,0,42,0,0,0,0,0,0,-1,-1,0,maliciosa
1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,11,16,0,0,27,0,2,0,0,0,0,2,-1,0,maliciosa
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11,0,14,0,25,0,3,0,0,0,0,2,-1,0,maliciosa
3,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,2,4,5,1,2,1,1,0,1,0,0,0,13,21,8,90,132,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,5,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,1,0,0,0,0,0,0,14,26,30,0,70,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,2,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,3,0,0,0,0,0,0,14,8,29,0,51,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,-1,-1,0,maliciosa
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,5,0,11,0,0,2,2,1490,0,4,-1,8,maliciosa
1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,23,18,27,0,68,0,3,1,2,1043,0,0,-1,8,maliciosa
1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,23,16,27,0,66,0,3,1,2,1043,0,0,-1,8,maliciosa
